step,status,duration,args
classify_pipeline,"error: Command '['uv', 'run', 'python', 'backup/simulations-classifiers/src/classifiers/pipeline.py', '--config', 'results/classification/config.json', '--threshold', '0.5', '--no-progress', '--two-iterations']' returned non-zero exit status 1.",4.21,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x722315995d00>}"
classify_pipeline,"error: Command '['uv', 'run', 'python', 'backup/simulations-classifiers/src/classifiers/pipeline.py', '--config', 'results/classification/config.json', '--threshold', '0.5', '--no-progress', '--two-iterations']' returned non-zero exit status 1.",5.5,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x7361c5e29d00>}"
classify_pipeline,"error: Command '['uv', 'run', 'python', 'backup/simulations-classifiers/src/classifiers/pipeline.py', '--config', 'results/classification/config.json', '--threshold', '0.5', '--no-progress', '--two-iterations']' returned non-zero exit status 1.",4.28,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x7fab37f1dd00>}"
classify_pipeline,"error: Command '['uv', 'run', 'python', 'backup/simulations-classifiers/src/classifiers/pipeline.py', '--config', 'results/classification/config.json', '--threshold', '0.5', '--no-progress', '--two-iterations']' returned non-zero exit status 1.",4.27,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x701728db1d00>}"
classify_pipeline,"error: Command '['uv', 'run', 'python', 'backup/simulations-classifiers/src/classifiers/pipeline.py', '--config', 'results/classification/config.json', '--threshold', '0.5', '--no-progress', '--two-iterations']' returned non-zero exit status 1.",6.64,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x7b7356955d00>}"
classify_pipeline,"error: Command '['uv', 'run', 'python', 'backup/simulations-classifiers/src/classifiers/pipeline.py', '--config', 'results/classification/config.json', '--threshold', '0.5', '--no-progress', '--two-iterations']' returned non-zero exit status 1.",13.81,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x74079f5f1d00>}"
classify_pipeline,"error: Command '['uv', 'run', 'python', 'backup/simulations-classifiers/src/classifiers/pipeline.py', '--config', 'results/classification/config.json', '--threshold', '0.5', '--no-progress', '--two-iterations']' returned non-zero exit status 1.",5.55,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x70df4bf0dd00>}"
simulate_pipeline,success,301.44,"{'command': 'simulate', 'pre_input': 'data/prot_mammals', 'pre_output': 'results/preprocessed', 'minseq': 5, 'maxsites': 2000, 'minsites': 100, 'alphabet': 'aa', 'align': 'results/preprocessed/clean_data', 'tree': 'data/prot_mammals/trees', 'config': 'backup/config/bpp/aa/WAG_frequencies.bpp', 'sim_output': 'results/simulations', 'ext_rate': '0.3', 'tree_output': 'results/trees', 'metrics_output': 'results/metrics', 'func': <function simulate_cmd at 0x78e9fc289b20>}"
classify_pipeline,"error: Command '['uv', 'run', 'python', 'backup/simulations-classifiers/src/classifiers/pipeline.py', '--config', 'results/classification/config.json', '--threshold', '0.5', '--no-progress', '--two-iterations']' returned non-zero exit status 1.",5.33,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x7f8c46ba9d00>}"
classify_pipeline,error: 'classifier',3014.67,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x73c2e71e5d00>}"
classify_pipeline,error: 'classifier',14.89,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x7b9b898fe200>}"
classify_pipeline,error: 'classifier',11.34,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x7d730e12e200>}"
classify_pipeline,success,11.33,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x7e597a056160>}"
classify_pipeline,success,13.13,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x7a3c8a0fa0c0>}"
classify_pipeline,success,19.31,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x79aa738120c0>}"
classify_pipeline,success,25.04,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x7e5205e160c0>}"
classify_pipeline,success,1759.48,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x7cd9c57020c0>}"
simulate_pipeline,success,184.93,"{'command': 'simulate', 'pre_input': 'data/prot_mammals', 'pre_output': 'results/preprocessed', 'minseq': 5, 'maxsites': 2000, 'minsites': 100, 'alphabet': 'aa', 'align': 'results/preprocessed/clean_data', 'tree': 'data/prot_mammals/trees', 'config': 'backup/config/bpp/aa/WAG_frequencies.bpp', 'sim_output': 'results/simulations', 'ext_rate': '0.3', 'tree_output': 'results/trees', 'metrics_output': 'results/metrics', 'func': <function simulate_cmd at 0x73e72ba19ee0>}"
simulate_pipeline,success,846.05,"{'command': 'simulate', 'pre_input': 'data/prot_mammals', 'pre_output': 'results/preprocessed', 'minseq': 5, 'maxsites': 2000, 'minsites': 100, 'alphabet': 'aa', 'align': 'results/preprocessed/clean_data', 'tree': 'data/prot_mammals/trees', 'config': 'backup/config/bpp/aa/WAG_frequencies.bpp', 'sim_output': 'results/simulations', 'ext_rate': '0.3', 'tree_output': 'results/trees', 'metrics_output': 'results/metrics', 'func': <function simulate_cmd at 0x75d9cafedee0>}"
classify_pipeline,success,1508.05,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x7964a65960c0>}"
classify_pipeline,success,20.34,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x7f3a990620c0>}"
simulate_pipeline,success,334.49,"{'command': 'simulate', 'pre_input': 'data/prot_mammals', 'pre_output': 'results/preprocessed', 'minseq': 5, 'maxsites': 2000, 'minsites': 100, 'alphabet': 'aa', 'align': 'results/preprocessed/clean_data', 'tree': 'data/prot_mammals/trees', 'config': 'backup/config/bpp/aa/WAG_frequencies.bpp', 'sim_output': 'results/simulations', 'ext_rate': '0.3', 'tree_output': 'results/trees', 'metrics_output': 'results/metrics', 'func': <function simulate_cmd at 0x72c610a75ee0>}"
classify_pipeline,success,3217.74,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x7d4f334020c0>}"
classify_pipeline,"error: Command '['uv', 'run', 'python', 'backup/simulations-classifiers/src/classifiers/pipeline.py', '--config', 'results/classification/config.json', '--threshold', '0.5', '--no-progress', '--two-iterations']' returned non-zero exit status 1.",6.02,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x71f48c99a0c0>}"
classify_pipeline,success,112.57,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x709e10b720c0>}"
simulate_pipeline,success,229.54,"{'command': 'simulate', 'pre_input': 'data/prot_mammals', 'pre_output': 'results/preprocessed', 'minseq': 5, 'maxsites': 2000, 'minsites': 100, 'alphabet': 'aa', 'align': 'results/preprocessed/clean_data', 'tree': 'data/prot_mammals/trees', 'config': 'backup/config/bpp/aa/WAG_frequencies.bpp', 'sim_output': 'results/simulations', 'ext_rate': '0.3', 'tree_output': 'results/trees', 'metrics_output': 'results/metrics', 'func': <function simulate_cmd at 0x7aa1d6ef5ee0>}"
classify_pipeline,success,1446.89,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x711437cfe0c0>}"
classify_pipeline,success,321.81,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x7feec6236c00>}"
classify_pipeline,success,448.55,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x7ed2e0a62b60>}"
classify_pipeline,success,762.43,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x76d37d3ad9e0>}"
classify_pipeline,success,820.07,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x74ab112659e0>}"
classify_pipeline,success,374.7,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x7a94414019e0>}"
<<<<<<< HEAD
=======
classify_pipeline,success,340.84,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x79dff78e99e0>}"
classify_pipeline,success,338.81,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x72fc4ba859e0>}"
classify_pipeline,success,284.04,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x7b3320afd9e0>}"
classify_pipeline,success,720.19,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x71c09e4ff6a0>}"
classify_pipeline,success,780.33,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x744d74ab3600>}"
classify_pipeline,success,1119.26,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x747012f0f740>}"
>>>>>>> ba519bc (Sauvegarde des logs et résultats locaux)
simulate_pipeline,success,320.65,"{'command': 'simulate', 'pre_input': 'data/prot_mammals', 'pre_output': 'results/preprocessed', 'minseq': 5, 'maxsites': 2000, 'minsites': 100, 'alphabet': 'aa', 'align': 'results/preprocessed/clean_data', 'tree': 'data/prot_mammals/trees', 'config': 'backup/config/bpp/aa/WAG_frequencies.bpp', 'sim_output': 'results/simulations', 'ext_rate': '0.3', 'tree_output': 'results/trees', 'metrics_output': 'results/metrics', 'func': <function simulate_cmd at 0x7f8d0cde4040>}"
simulate_pipeline,success,10.0,"{'command': 'simulate', 'pre_input': 'data/prot_mammals', 'pre_output': 'results/preprocessed', 'minseq': 5, 'maxsites': 2000, 'minsites': 100, 'alphabet': 'aa', 'align': 'results/preprocessed/clean_data', 'tree': 'data/prot_mammals/trees', 'config': 'backup/config/bpp/aa/WAG_frequencies.bpp', 'sim_output': 'results/simulations', 'ext_rate': '0.3', 'tree_output': 'results/trees', 'metrics_output': 'results/metrics', 'func': <function simulate_cmd at 0x7fad89ecff60>}"
simulate_pipeline,success,255.03,"{'command': 'simulate', 'pre_input': 'data/prot_mammals', 'pre_output': 'results/preprocessed', 'minseq': 5, 'maxsites': 2000, 'minsites': 100, 'alphabet': 'aa', 'align': 'results/preprocessed/clean_data', 'tree': 'data/prot_mammals/trees', 'config': 'backup/config/bpp/aa/WAG_frequencies.bpp', 'sim_output': 'results/simulations', 'ext_rate': '0.3', 'tree_output': 'results/trees', 'metrics_output': 'results/metrics', 'func': <function simulate_cmd at 0x7f12e0ccbf60>}"
classify_pipeline,success,634.24,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x7f66343c1e40>}"
simulate_pipeline,success,247.87,"{'command': 'simulate', 'pre_input': 'data/prot_mammals', 'pre_output': 'results/preprocessed', 'minseq': 5, 'maxsites': 2000, 'minsites': 100, 'alphabet': 'aa', 'align': 'results/preprocessed/clean_data', 'tree': 'data/prot_mammals/trees', 'config': 'backup/config/bpp/aa/WAG_frequencies.bpp', 'sim_output': 'results/simulations', 'ext_rate': '0.3', 'tree_output': 'results/trees', 'func': <function simulate_cmd at 0x7f711462bc40>}"
classify_pipeline,success,754.59,"{'command': 'classify', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'func': <function classify_cmd at 0x7f8294e26200>}"
simulate_pipeline,success,256.01,"{'command': 'simulate', 'pre_input': 'data/prot_mammals', 'pre_output': 'results/preprocessed', 'minseq': 5, 'maxsites': 2000, 'minsites': 100, 'alphabet': 'aa', 'align': 'results/preprocessed/clean_data', 'tree': 'data/prot_mammals/trees', 'config': 'backup/config/bpp/aa/WAG_frequencies.bpp', 'sim_output': 'results/simulations', 'ext_rate': '0.3', 'tree_output': 'results/trees', 'func': <function simulate_cmd at 0x7f5f571ddda0>}"
simulate_pipeline,success,256.77,"{'command': 'simulate', 'pre_input': 'data/prot_mammals', 'pre_output': 'results/preprocessed', 'minseq': 5, 'maxsites': 2000, 'minsites': 100, 'alphabet': 'aa', 'align': 'results/preprocessed/clean_data', 'tree': 'data/prot_mammals/trees', 'config': 'backup/config/bpp/aa/WAG_frequencies.bpp', 'sim_output': 'results/simulations', 'ext_rate': '0.3', 'tree_output': 'results/trees', 'func': <function simulate_cmd at 0x7f40ee1cdd00>}"
simulate_pipeline,error: [Errno 2] No such file or directory: 'backup/config/bpp/aa/WAG_frequencies.bpp',64.87,"{'command': 'simulate', 'yaml': 'config/yaml/simulate.yaml', 'pre_input': 'data/prot_mammals', 'pre_output': 'results/preprocessed', 'minseq': 5, 'maxsites': 2000, 'minsites': 100, 'alphabet': 'aa', 'align': 'results/preprocessed/clean_data', 'tree': 'data/prot_mammals/trees', 'config': 'backup/config/bpp/aa/WAG_frequencies.bpp', 'sim_output': 'results/simulations', 'ext_rate': 0.3, 'tree_output': 'results/trees', 'func': <function simulate_cmd at 0x7fe6a5be8ae0>, 'metrics_output': 'results/metrics'}"
simulate_pipeline,success,253.92,"{'command': 'simulate', 'yaml': 'config/yaml/simulate.yaml', 'pre_input': 'data/prot_mammals', 'pre_output': 'results/preprocessed', 'minseq': 5, 'maxsites': 2000, 'minsites': 100, 'alphabet': 'aa', 'align': 'results/preprocessed/clean_data', 'tree': 'data/prot_mammals/trees', 'config': 'config/bpp/aa/WAG_frequencies.bpp', 'sim_output': 'results/simulations', 'ext_rate': 0.3, 'tree_output': 'results/trees', 'func': <function simulate_cmd at 0x7f82893e4ae0>, 'metrics_output': 'results/metrics'}"
simulate_pipeline,error: [Errno 2] No such file or directory: 'backup/config/bpp/aa/WAG_frequencies.bpp',1.99,"{'command': 'simulate', 'yaml': None, 'pre_input': 'data/prot_mammals', 'pre_output': 'results/preprocessed', 'minseq': 5, 'maxsites': 2000, 'minsites': 100, 'alphabet': 'aa', 'align': 'results/preprocessed/clean_data', 'tree': 'data/prot_mammals/trees', 'config': 'backup/config/bpp/aa/WAG_frequencies.bpp', 'sim_output': 'results/simulations', 'ext_rate': '0.3', 'tree_output': 'results/trees', 'func': <function simulate_cmd at 0x7288d16b4720>}"
simulate_pipeline,"error: BPP config file not found: backup/config/bpp/aa/WAG_frequencies.bpp
Please provide a valid --config path or ensure a .bpp file exists in backup/",1.83,"{'command': 'simulate', 'yaml': None, 'pre_input': 'data/prot_mammals', 'pre_output': 'results/preprocessed', 'minseq': 5, 'maxsites': 2000, 'minsites': 100, 'alphabet': 'aa', 'align': 'results/preprocessed/clean_data', 'tree': 'data/prot_mammals/trees', 'config': 'backup/config/bpp/aa/WAG_frequencies.bpp', 'sim_output': 'results/simulations', 'ext_rate': '0.3', 'tree_output': 'results/trees', 'func': <function simulate_cmd at 0x7e999a7487c0>}"
simulate_pipeline,error: 'tuple' object has no attribute 'lower',1.86,"{'command': 'simulate', 'yaml': None, 'pre_input': 'data/prot_mammals', 'pre_output': 'results/preprocessed', 'minseq': 5, 'maxsites': 2000, 'minsites': 100, 'alphabet': 'aa', 'align': 'results/preprocessed/clean_data', 'tree': 'data/prot_mammals/trees', 'config': 'backup/config/bpp/aa/WAG_frequencies.bpp', 'sim_output': 'results/simulations', 'ext_rate': '0.3', 'tree_output': 'results/trees', 'func': <function simulate_cmd at 0x7e2256f34720>}"
simulate_pipeline,error: Macro IN_SEQ manquante dans /home/lorcan/Documents/Master/Projet/ApprentiPhylo_clean/bpp3/bppsuite/Examples/ConsensusTree/Consense.bpp,1.91,"{'command': 'simulate', 'yaml': None, 'pre_input': 'data/prot_mammals', 'pre_output': 'results/preprocessed', 'minseq': 5, 'maxsites': 2000, 'minsites': 100, 'alphabet': 'aa', 'align': 'results/preprocessed/clean_data', 'tree': 'data/prot_mammals/trees', 'config': 'backup/config/bpp/aa/WAG_frequencies.bpp', 'sim_output': 'results/simulations', 'ext_rate': '0.3', 'tree_output': 'results/trees', 'func': <function simulate_cmd at 0x7a3663a387c0>}"
simulate_pipeline,error: Macro IN_SEQ manquante dans /home/lorcan/Documents/Master/Projet/ApprentiPhylo_clean/bpp3/bppsuite/Examples/Recipes/How_to_simulate/nonstat_WAG_nonhom.bpp,2.1,"{'command': 'simulate', 'yaml': None, 'pre_input': 'data/prot_mammals', 'pre_output': 'results/preprocessed', 'minseq': 5, 'maxsites': 2000, 'minsites': 100, 'alphabet': 'aa', 'align': 'results/preprocessed/clean_data', 'tree': 'data/prot_mammals/trees', 'config': 'backup/config/bpp/aa/WAG_frequencies.bpp', 'sim_output': 'results/simulations', 'ext_rate': '0.3', 'tree_output': 'results/trees', 'func': <function simulate_cmd at 0x784f22b147c0>}"
simulate_pipeline,error: Macro IN_SEQ manquante dans /home/lorcan/Documents/Master/Projet/ApprentiPhylo_clean/bpp3/bppsuite/Examples/Recipes/How_to_simulate/nonstat_WAG_nonhom.bpp,2.1,"{'command': 'simulate', 'yaml': None, 'pre_input': 'data/prot_mammals', 'pre_output': 'results/preprocessed', 'minseq': 5, 'maxsites': 2000, 'minsites': 100, 'alphabet': 'aa', 'align': 'results/preprocessed/clean_data', 'tree': 'data/prot_mammals/trees', 'config': 'backup/config/bpp/aa/WAG_frequencies.bpp', 'sim_output': 'results/simulations', 'ext_rate': '0.3', 'tree_output': 'results/trees', 'func': <function simulate_cmd at 0x780f9a68c7c0>}"
simulate_pipeline,error: Macro IN_SEQ manquante dans /home/lorcan/Documents/Master/Projet/ApprentiPhylo_clean/bpp3/bppsuite/Examples/Recipes/How_to_simulate/nonstat_WAG_nonhom.bpp,1.22,"{'command': 'simulate', 'yaml': None, 'pre_input': 'data/prot_mammals', 'pre_output': 'results/preprocessed', 'minseq': 5, 'maxsites': 2000, 'minsites': 100, 'alphabet': 'aa', 'align': 'results/preprocessed/clean_data', 'tree': 'data/prot_mammals/trees', 'config': 'backup/config/bpp/aa/WAG_frequencies.bpp', 'sim_output': 'results/simulations', 'ext_rate': '0.3', 'tree_output': 'results/trees', 'func': <function simulate_cmd at 0x7935ea67c7c0>}"
simulate_pipeline,"error: BPP config file not found: backup/config/bpp/aa/WAG_frequencies.bpp
Resolved path: /home/lorcan/Documents/Master/Projet/ApprentiPhylo_clean/backup/config/bpp/aa/WAG_frequencies.bpp
Please provide a valid --config path.",1.05,"{'command': 'simulate', 'yaml': None, 'pre_input': 'data/prot_mammals', 'pre_output': 'results/preprocessed', 'minseq': 5, 'maxsites': 2000, 'minsites': 100, 'alphabet': 'aa', 'align': 'results/preprocessed/clean_data', 'tree': 'data/prot_mammals/trees', 'config': 'backup/config/bpp/aa/WAG_frequencies.bpp', 'sim_output': 'results/simulations', 'ext_rate': '0.3', 'tree_output': 'results/trees', 'func': <function simulate_cmd at 0x74c84fb9c9a0>}"
simulate_pipeline,success,180.03,"{'command': 'simulate', 'yaml': None, 'pre_input': 'data/prot_mammals', 'pre_output': 'results/preprocessed', 'minseq': 5, 'maxsites': 2000, 'minsites': 100, 'alphabet': 'aa', 'align': 'results/preprocessed/clean_data', 'tree': 'data/prot_mammals/trees', 'config': 'config/bpp/aa/WAG_frequencies.bpp', 'sim_output': 'results/simulations', 'ext_rate': '0.3', 'tree_output': 'results/trees', 'metrics_output': None, 'func': <function simulate_cmd at 0x7c00d0d60900>}"
classify_pipeline,error: Classification config not found: backup/config_template.json,0.0,"{'command': 'classify', 'yaml': None, 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'sim_config_2': None, 'sim_tree_2': None, 'sim_ext_rate_2': None, 'sim_alphabet_2': None, 'func': <function classify_cmd at 0x7345f3c94a40>}"
classify_pipeline,error: Classification config not found: backup/config_template.json,0.0,"{'command': 'classify', 'yaml': None, 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'backup/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'sim_config_2': None, 'sim_tree_2': None, 'sim_ext_rate_2': None, 'sim_alphabet_2': None, 'func': <function classify_cmd at 0x7e912c27ca40>}"
classify_pipeline,success,838.14,"{'command': 'classify', 'yaml': 'config/yaml/classify_full.yaml', 'real_align': 'results/preprocessed/clean_data', 'sim_align': 'results/simulations', 'output': 'results/classification', 'config': 'config/config_template.json', 'tools': 'backup/', 'report_output': 'results/classification/final_report.pdf', 'two_iterations': True, 'threshold': 0.5, 'sim_config_2': {'config': 'config/bpp/aa/WAG_frequencies.bpp', 'tree': 'data/prot_mammals/trees', 'alphabet': 'aa', 'ext_rate': 0.3}, 'sim_tree_2': None, 'sim_ext_rate_2': None, 'sim_alphabet_2': None, 'func': <function classify_cmd at 0x71d6980449a0>}"
